id,fecha,nombre_empleado,area,actividad_realizada,tipo_incidente,descripcion_incidente,epp_casco,epp_guantes,epp_chaleco,herramientas_estado,altura_trabajo,dias_incapacidad,costo_estimado,foto_incidente
1600,2025-04-25,Florentina Rios Feliu,Supervisión,Reparación,Caída,Corte con fibra,En buen estado,Dañado,En buen estado,En buen estado,No,3,336,foto_1600.jpg
1601,2025-04-01,Jose Miguel Vizcaíno,Soporte,Verificación de señal,Caída,Golpe con herramienta,Dañado,En buen estado,En buen estado,En buen estado,No,1,372,foto_1601.jpg
1602,2025-05-23,Elvira Castejón-Puig,Instalaciones,Cambio de ONT,Golpe,Contacto con caja sin aislar,En buen estado,No usa,En buen estado,Dañadas,No,2,387,foto_1602.jpg
1603,2025-04-14,Xavier Pacheco-Sosa,Mantenimiento,Instalación ONT,Sin incidente,Inspección preventiva,En buen estado,No usa,En buen estado,En buen estado,No,0,0,foto_1603.jpg
1604,2025-06-11,Luciano Beltran Aramburu,Mantenimiento,Reparación,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1604.jpg
1605,2025-06-10,Ciro Doménech Tolosa,Supervisión,Verificación de señal,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,No inspeccionadas,Sí,0,0,foto_1605.jpg
1606,2025-05-15,Irma Olmo Barriga,Mantenimiento,Cambio de ONT,Caída,Caída de escalera,En buen estado,En buen estado,Dañado,En buen estado,No,2,246,foto_1606.jpg
1607,2025-04-03,Alcides Bayo Amorós,Instalaciones,Instalación ONT,Golpe,Dedo atrapado en puerta,No usa,En buen estado,En buen estado,En buen estado,No,2,123,foto_1607.jpg
1608,2025-03-16,Jenaro Sanmiguel Benítez,Instalaciones,Cambio de ONT,Atrapamiento,Contacto accidental,No usa,No usa,En buen estado,En buen estado,No,1,659,foto_1608.jpg
1609,2025-03-09,Eliseo Quintero-Barrios,Instalaciones,Tendido de fibra,Caída,Golpe con herramienta,En buen estado,En buen estado,En buen estado,En buen estado,No,4,800,foto_1609.jpg
1610,2025-06-03,Flora Flor Ponce,Instalaciones,Configuración de equipos,Golpe,Reporte rutinario,En buen estado,No usa,En buen estado,En buen estado,No,3,434,foto_1610.jpg
1611,2025-04-09,Aureliano Vara Borrell,Instalaciones,Reparación,Caída,Corte con fibra,En buen estado,No usa,En buen estado,En buen estado,Sí,1,220,foto_1611.jpg
1612,2025-02-22,Nico Yáñez Romero,Instalaciones,Reparación,Golpe,Impacto por herramienta,En buen estado,No usa,En buen estado,En buen estado,No,1,1042,foto_1612.jpg
1613,2025-03-09,Cosme del Díaz,Mantenimiento,Configuración de equipos,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1613.jpg
1614,2025-04-26,Andrés Felipe Berenguer Rubio,Instalaciones,Verificación de señal,Caída,Ronda de verificación,No usa,En buen estado,No usa,Dañadas,No,2,719,foto_1614.jpg
1615,2025-06-14,Berta Roma Sarabia,Instalaciones,Cambio de ONT,Sin incidente,Reporte rutinario,No usa,Dañado,Dañado,No inspeccionadas,Sí,0,0,foto_1615.jpg
1616,2025-05-12,Manuela Calvet Dueñas,Soporte,Configuración de equipos,Caída,Dedo atrapado en puerta,En buen estado,En buen estado,No usa,En buen estado,Sí,1,1177,foto_1616.jpg
1617,2025-06-05,Alejo Asenjo-Barreda,Mantenimiento,Tendido de fibra,Golpe,Inspección preventiva,En buen estado,Dañado,En buen estado,En buen estado,Sí,3,842,foto_1617.jpg
1618,2025-04-22,Vanesa Aragón Espada,Supervisión,Tendido de fibra,Sin incidente,Sin evento,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_1618.jpg
1619,2025-04-22,Olalla Castell Rueda,Mantenimiento,Inspección,Golpe,Resbalón en techo,En buen estado,Dañado,En buen estado,Dañadas,No,2,690,foto_1619.jpg
1620,2025-03-13,Paz Tovar Benet,Soporte,Inspección,Sin incidente,Inspección preventiva,En buen estado,Dañado,En buen estado,Dañadas,Sí,0,0,foto_1620.jpg
1621,2025-05-18,Seve Barragán-Arjona,Supervisión,Reparación,Golpe,Contacto con caja sin aislar,En buen estado,En buen estado,En buen estado,No inspeccionadas,Sí,2,829,foto_1621.jpg
1622,2025-05-11,Bernardo Lucas Ferrer,Supervisión,Reparación,Caída,Corte con cúter,Dañado,Dañado,En buen estado,En buen estado,No,1,689,foto_1622.jpg
1623,2025-03-29,José María Frutos Abella,Instalaciones,Reparación,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1623.jpg
1624,2025-04-15,Lorenza de Ramirez,Supervisión,Inspección,Caída,Inspección preventiva,No usa,No usa,No usa,No inspeccionadas,No,1,156,foto_1624.jpg
1625,2025-04-26,Salomé Zapata,Mantenimiento,Verificación de señal,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,Dañadas,No,0,0,foto_1625.jpg
1626,2025-05-22,Rosa María Ramírez,Supervisión,Verificación de señal,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1626.jpg
1627,2025-04-26,Rocío Salvador Barral,Instalaciones,Inspección,Sin incidente,Sin evento,En buen estado,En buen estado,Dañado,En buen estado,No,0,0,foto_1627.jpg
1628,2025-05-13,Prudencia Leiva-Martin,Mantenimiento,Tendido de fibra,Golpe,Corte con fibra,En buen estado,Dañado,En buen estado,En buen estado,No,1,1157,foto_1628.jpg
1629,2025-02-19,Antonia del Arévalo,Soporte,Cambio de ONT,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1629.jpg
1630,2025-05-25,Anselma del Gilabert,Instalaciones,Configuración de equipos,Golpe,Caída de escalera,En buen estado,Dañado,En buen estado,En buen estado,Sí,1,1059,foto_1630.jpg
1631,2025-03-26,Marino Lobo,Mantenimiento,Tendido de fibra,Descarga eléctrica,Contacto accidental,En buen estado,En buen estado,En buen estado,Dañadas,No,5,801,foto_1631.jpg
1632,2025-04-05,Reyes Bustos Redondo,Mantenimiento,Configuración de equipos,Descarga eléctrica,Inspección preventiva,En buen estado,No usa,En buen estado,En buen estado,No,1,471,foto_1632.jpg
1633,2025-03-04,Octavia Landa Mosquera,Soporte,Tendido de fibra,Sin incidente,Inspección preventiva,En buen estado,Dañado,En buen estado,En buen estado,Sí,0,0,foto_1633.jpg
1634,2025-05-28,Javier Isern-Meléndez,Instalaciones,Inspección,Exposición a altura,Impacto por herramienta,En buen estado,Dañado,En buen estado,En buen estado,No,3,1068,foto_1634.jpg
1635,2025-04-25,Estefanía Espejo Cadenas,Instalaciones,Cambio de ONT,Sin incidente,Sin evento,Dañado,En buen estado,No usa,No inspeccionadas,No,0,0,foto_1635.jpg
1636,2025-04-26,Tiburcio Arnaiz Milla,Mantenimiento,Verificación de señal,Golpe,Caída de escalera,En buen estado,Dañado,En buen estado,No inspeccionadas,No,4,293,foto_1636.jpg
1637,2025-03-25,Susana Gabaldón Quintana,Supervisión,Configuración de equipos,Sin incidente,Reporte rutinario,Dañado,No usa,Dañado,En buen estado,No,0,0,foto_1637.jpg
1638,2025-03-09,Yolanda Millán Gibert,Supervisión,Inspección,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,0,0,foto_1638.jpg
1639,2025-06-09,Silvio Escamilla,Soporte,Inspección,Golpe,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,Sí,4,161,foto_1639.jpg
1640,2025-05-12,Ruben Wálter Montalbán Villaverde,Instalaciones,Configuración de equipos,Atrapamiento,Caída de escalera,En buen estado,En buen estado,No usa,En buen estado,No,3,425,foto_1640.jpg
1641,2025-05-03,Felipa Tejera,Instalaciones,Verificación de señal,Sin incidente,Reporte rutinario,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,0,0,foto_1641.jpg
1642,2025-05-02,José Manuel Salas,Soporte,Reparación,Descarga eléctrica,Golpe con herramienta,En buen estado,En buen estado,Dañado,En buen estado,Sí,3,342,foto_1642.jpg
1643,2025-05-24,Raimundo Daza Montes,Mantenimiento,Tendido de fibra,Sin incidente,Reporte rutinario,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_1643.jpg
1644,2025-03-16,Nazaret Madrigal Cabanillas,Supervisión,Instalación ONT,Golpe,Impacto por herramienta,No usa,En buen estado,En buen estado,No inspeccionadas,Sí,6,363,foto_1644.jpg
1645,2025-03-05,Álvaro Calzada Matas,Instalaciones,Instalación ONT,Corte,Resbalón en techo,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,2,361,foto_1645.jpg
1646,2025-05-30,Aristides Lobo Cadenas,Instalaciones,Reparación,Caída,Deslizamiento en escalera,No usa,En buen estado,En buen estado,No inspeccionadas,No,2,1106,foto_1646.jpg
1647,2025-02-23,Mamen del Viana,Supervisión,Configuración de equipos,Golpe,Contacto con caja sin aislar,En buen estado,En buen estado,En buen estado,Dañadas,Sí,2,1114,foto_1647.jpg
1648,2025-04-01,Julio César Olmedo-Molina,Supervisión,Instalación ONT,Descarga eléctrica,Deslizamiento en escalera,En buen estado,En buen estado,En buen estado,En buen estado,No,2,191,foto_1648.jpg
1649,2025-05-26,Aránzazu Botella Roldan,Instalaciones,Tendido de fibra,Sin incidente,Ronda de verificación,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_1649.jpg
1650,2025-03-30,Mamen Puente-Prada,Mantenimiento,Cambio de ONT,Corte,Corte con cúter,Dañado,En buen estado,En buen estado,En buen estado,No,2,637,foto_1650.jpg
1651,2025-03-01,Amalia Sanabria Miranda,Instalaciones,Inspección,Descarga eléctrica,Contacto accidental,No usa,No usa,En buen estado,No inspeccionadas,No,1,750,foto_1651.jpg
1652,2025-03-16,Ciríaco Valera Gelabert,Instalaciones,Configuración de equipos,Golpe,Reporte rutinario,En buen estado,Dañado,En buen estado,No inspeccionadas,No,1,1138,foto_1652.jpg
1653,2025-03-18,Florentina Requena Mateo,Supervisión,Cambio de ONT,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,0,0,foto_1653.jpg
1654,2025-05-24,Adolfo Hidalgo Zaragoza,Soporte,Configuración de equipos,Sin incidente,Reporte rutinario,En buen estado,Dañado,En buen estado,En buen estado,No,0,0,foto_1654.jpg
1655,2025-05-14,Nicolás Valdés Pineda,Supervisión,Reparación,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,0,0,foto_1655.jpg
1656,2025-04-13,Rodolfo Pedraza-Hurtado,Supervisión,Cambio de ONT,Descarga eléctrica,Reporte rutinario,No usa,En buen estado,En buen estado,En buen estado,No,1,523,foto_1656.jpg
1657,2025-04-07,Fito Buendía Aragonés,Instalaciones,Configuración de equipos,Golpe,Deslizamiento en escalera,En buen estado,En buen estado,En buen estado,En buen estado,Sí,3,623,foto_1657.jpg
1658,2025-04-18,Dionisio Palacios Ferreras,Mantenimiento,Reparación,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,Dañadas,Sí,0,0,foto_1658.jpg
1659,2025-04-16,Pelayo Eladio Benavides Roma,Soporte,Configuración de equipos,Atrapamiento,Contacto accidental,En buen estado,En buen estado,No usa,En buen estado,Sí,2,532,foto_1659.jpg
1660,2025-05-16,Isaac Lara-Perera,Supervisión,Cambio de ONT,Caída,Ronda de verificación,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,1,975,foto_1660.jpg
1661,2025-05-15,Alcides Riera Alonso,Supervisión,Instalación ONT,Sin incidente,Inspección preventiva,En buen estado,En buen estado,Dañado,En buen estado,No,0,0,foto_1661.jpg
1662,2025-03-05,Anunciación Barbero Roselló,Mantenimiento,Cambio de ONT,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_1662.jpg
1663,2025-05-02,Candela Portero Zamora,Soporte,Inspección,Descarga eléctrica,Caída de escalera,En buen estado,En buen estado,Dañado,En buen estado,Sí,4,328,foto_1663.jpg
1664,2025-02-25,Jacinta Salinas Palma,Supervisión,Reparación,Golpe,Dedo atrapado en puerta,En buen estado,En buen estado,En buen estado,En buen estado,No,3,1007,foto_1664.jpg
1665,2025-03-17,Arsenio Bonet,Soporte,Tendido de fibra,Descarga eléctrica,Contacto accidental,Dañado,No usa,En buen estado,En buen estado,No,4,498,foto_1665.jpg
1666,2025-05-09,Evaristo del Duque,Supervisión,Instalación ONT,Exposición a altura,Impacto por herramienta,Dañado,En buen estado,En buen estado,No inspeccionadas,Sí,2,204,foto_1666.jpg
1667,2025-04-18,Encarna Ríos Boix,Mantenimiento,Instalación ONT,Golpe,Contacto con caja sin aislar,No usa,No usa,Dañado,En buen estado,Sí,2,789,foto_1667.jpg
1668,2025-05-16,Angelina Buendía Manuel,Instalaciones,Configuración de equipos,Corte,Contacto con caja sin aislar,En buen estado,En buen estado,En buen estado,En buen estado,Sí,1,1056,foto_1668.jpg
1669,2025-03-22,Toni Guillén,Supervisión,Inspección,Golpe,Resbalón en terreno mojado,En buen estado,En buen estado,En buen estado,Dañadas,No,4,601,foto_1669.jpg
1670,2025-05-11,Amalia Campillo-Gaya,Instalaciones,Inspección,Golpe,Trabajando en poste sin arnés,En buen estado,En buen estado,En buen estado,Dañadas,Sí,3,965,foto_1670.jpg
1671,2025-04-21,Carlito del Cabrero,Mantenimiento,Instalación ONT,Golpe,Contacto con caja sin aislar,No usa,En buen estado,En buen estado,En buen estado,No,1,693,foto_1671.jpg
1672,2025-03-12,Geraldo Navas Roldán,Soporte,Tendido de fibra,Caída,Inspección preventiva,En buen estado,En buen estado,No usa,No inspeccionadas,No,1,259,foto_1672.jpg
1673,2025-04-08,Adelia Osuna Izaguirre,Supervisión,Inspección,Sin incidente,Inspección preventiva,En buen estado,En buen estado,No usa,En buen estado,No,0,0,foto_1673.jpg
1674,2025-02-21,Encarna Esteve Reyes,Supervisión,Reparación,Sin incidente,Sin evento,En buen estado,No usa,En buen estado,En buen estado,No,0,0,foto_1674.jpg
1675,2025-03-06,Carlota Barco-Villaverde,Instalaciones,Cambio de ONT,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1675.jpg
1676,2025-06-06,Adalberto Soler Frutos,Instalaciones,Tendido de fibra,Descarga eléctrica,Atrapado por cable,En buen estado,En buen estado,En buen estado,No inspeccionadas,No,2,1144,foto_1676.jpg
1677,2025-04-15,Rubén Porras Pla,Supervisión,Tendido de fibra,Sin incidente,Inspección preventiva,En buen estado,No usa,En buen estado,En buen estado,No,0,0,foto_1677.jpg
1678,2025-06-06,Jose Francisco Tovar-Castro,Mantenimiento,Tendido de fibra,Sin incidente,Inspección preventiva,En buen estado,Dañado,No usa,En buen estado,Sí,0,0,foto_1678.jpg
1679,2025-04-27,Margarita Merino Cabello,Soporte,Cambio de ONT,Sin incidente,Ronda de verificación,No usa,En buen estado,En buen estado,En buen estado,No,0,0,foto_1679.jpg
1680,2025-02-20,Leyre Cabello Martí,Soporte,Configuración de equipos,Golpe,Trabajando en poste sin arnés,En buen estado,En buen estado,Dañado,Dañadas,No,4,132,foto_1680.jpg
1681,2025-06-03,Angelino Lluch Torralba,Supervisión,Cambio de ONT,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,No,0,0,foto_1681.jpg
1682,2025-05-26,José Ángel Nogués Matas,Mantenimiento,Configuración de equipos,Caída,Resbalón en techo,En buen estado,No usa,En buen estado,Dañadas,Sí,4,667,foto_1682.jpg
1683,2025-04-01,Octavio Torrents Juliá,Soporte,Verificación de señal,Sin incidente,Ronda de verificación,En buen estado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_1683.jpg
1684,2025-04-03,Marciano Peiró Gil,Instalaciones,Tendido de fibra,Atrapamiento,Reporte rutinario,En buen estado,En buen estado,En buen estado,No inspeccionadas,Sí,5,816,foto_1684.jpg
1685,2025-06-17,Vito Vazquez Bustos,Soporte,Verificación de señal,Corte,Corte con fibra,En buen estado,No usa,No usa,En buen estado,Sí,4,818,foto_1685.jpg
1686,2025-03-30,Gabriela Marta Acevedo Rico,Instalaciones,Configuración de equipos,Corte,Dedo atrapado en puerta,No usa,Dañado,En buen estado,En buen estado,Sí,2,346,foto_1686.jpg
1687,2025-06-10,Cleto Capdevila Bustos,Supervisión,Verificación de señal,Corte,Corte con fibra,En buen estado,No usa,En buen estado,En buen estado,Sí,3,726,foto_1687.jpg
1688,2025-05-31,Conrado Severiano Morata Salgado,Supervisión,Inspección,Caída,Resbalón en techo,En buen estado,En buen estado,En buen estado,En buen estado,No,1,1067,foto_1688.jpg
1689,2025-03-03,Rafaela Morata,Soporte,Cambio de ONT,Sin incidente,Ronda de verificación,Dañado,En buen estado,En buen estado,No inspeccionadas,Sí,0,0,foto_1689.jpg
1690,2025-04-13,Tristán de Lladó,Soporte,Cambio de ONT,Sin incidente,Sin evento,En buen estado,Dañado,No usa,No inspeccionadas,Sí,0,0,foto_1690.jpg
1691,2025-04-24,Graciano Requena Nuñez,Soporte,Configuración de equipos,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,Dañadas,Sí,0,0,foto_1691.jpg
1692,2025-04-15,Eusebio Leoncio Coll Ribas,Soporte,Tendido de fibra,Sin incidente,Sin evento,En buen estado,No usa,En buen estado,En buen estado,Sí,0,0,foto_1692.jpg
1693,2025-04-13,Chus de Cepeda,Mantenimiento,Tendido de fibra,Corte,Trabajando en poste sin arnés,No usa,En buen estado,En buen estado,En buen estado,No,3,129,foto_1693.jpg
1694,2025-05-03,Toño Huertas Martí,Soporte,Reparación,Caída,Reporte rutinario,En buen estado,Dañado,En buen estado,Dañadas,Sí,2,272,foto_1694.jpg
1695,2025-06-01,Tere Díaz Briones,Supervisión,Cambio de ONT,Sin incidente,Ronda de verificación,En buen estado,No usa,En buen estado,En buen estado,Sí,0,0,foto_1695.jpg
1696,2025-05-16,Tadeo Elorza Ayala,Mantenimiento,Verificación de señal,Caída,Atrapado por cable,En buen estado,No usa,En buen estado,No inspeccionadas,No,1,1029,foto_1696.jpg
1697,2025-04-19,Eutropio Gomis-Pulido,Instalaciones,Inspección,Sin incidente,Inspección preventiva,En buen estado,En buen estado,En buen estado,Dañadas,No,0,0,foto_1697.jpg
1698,2025-06-05,Benigna del Losada,Supervisión,Tendido de fibra,Exposición a altura,Impacto por herramienta,En buen estado,Dañado,En buen estado,Dañadas,No,1,1061,foto_1698.jpg
1699,2025-04-15,Atilio Aroca Hurtado,Instalaciones,Tendido de fibra,Sin incidente,Sin evento,En buen estado,En buen estado,No usa,Dañadas,Sí,0,0,foto_1699.jpg
1700,2025-05-02,Ruben Batlle,Soporte,Cambio de ONT,Sin incidente,Ronda de verificación,No usa,No usa,En buen estado,En buen estado,Sí,0,0,foto_1700.jpg
1701,2025-06-13,Nacho de Seguí,Soporte,Cambio de ONT,Caída,Resbalón en terreno mojado,En buen estado,En buen estado,En buen estado,No inspeccionadas,Sí,3,1091,foto_1701.jpg
1702,2025-05-24,Reina Carro,Supervisión,Reparación,Sin incidente,Reporte rutinario,En buen estado,En buen estado,No usa,En buen estado,No,0,0,foto_1702.jpg
1703,2025-05-03,Eva Ferrández-Blanco,Supervisión,Inspección,Sin incidente,Inspección preventiva,En buen estado,No usa,Dañado,En buen estado,No,0,0,foto_1703.jpg
1704,2025-04-09,Rufina de Conesa,Supervisión,Tendido de fibra,Sin incidente,Sin evento,En buen estado,En buen estado,En buen estado,En buen estado,Sí,0,0,foto_1704.jpg
